Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax(TS - TP),Total Salary,Date,Time,Payment,Total Price,Rating,Day,Month,Year,Satisfaction
Cairo,Normal,Male,Home and lifestyle,44.120000000000005,3,6.618,138.978,2019-03-18,13:45:00,Credit card,132.36,7.9,Monday,March,2019,Satisfied
Cairo,Normal,Male,Electronic accessories,22.01,6,6.603,138.663,2019-01-02,18:50:00,Cash,132.06,7.6,Wednesday,January,2019,Satisfied
Alex,Normal,Female,Electronic accessories,26.310000000000002,5,6.5775,138.1275,2019-01-18,20:59:00,Credit card,131.55,8.8,Friday,January,2019,Satisfied
Giza,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,16:46:00,Cash,131.3,6.0,Thursday,January,2019,Not Satisfied
Cairo,Member,Male,Fashion accessories,32.62,4,6.524,137.004,2019-01-29,14:12:00,Cash,130.48,9.0,Tuesday,January,2019,Satisfied
Cairo,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:59:00,Credit card,129.66,8.0,Tuesday,January,2019,Satisfied
Alex,Normal,Male,Home and lifestyle,21.52,6,6.456,135.576,2019-01-17,12:48:00,Credit card,129.12,9.4,Thursday,January,2019,Satisfied
Alex,Member,Male,Electronic accessories,32.25,4,6.45,135.45,2019-02-13,12:38:00,E-Wallet,129.0,6.5,Wednesday,February,2019,Not Satisfied
Cairo,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46:00,Cash,128.91,9.3,Sunday,February,2019,Satisfied
Cairo,Normal,Male,Food and beverages,18.220000000000002,7,6.377,133.91700000000003,2019-03-10,14:04:00,Credit card,127.54,6.6,Sunday,March,2019,Not Satisfied
Giza,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43:00,E-Wallet,127.08,6.2,Monday,January,2019,Not Satisfied
Cairo,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,15:26:00,Cash,127.0,8.6,Friday,February,2019,Satisfied
Giza,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,15:51:00,Cash,126.44,8.5,Tuesday,January,2019,Satisfied
Giza,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:52:00,Cash,126.25,6.1,Wednesday,March,2019,Not Satisfied
Giza,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,11:43:00,Cash,125.74,5.0,Tuesday,January,2019,Not Satisfied
Giza,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36:00,E-Wallet,125.64,4.9,Thursday,January,2019,Not Satisfied
Giza,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,20:37:00,E-Wallet,124.96,9.1,Sunday,January,2019,Satisfied
Giza,Normal,Female,Health and beauty,13.850000000000001,9,6.2325,130.8825,2019-02-04,12:50:00,E-Wallet,124.65,6.0,Monday,February,2019,Not Satisfied
Cairo,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,2019-03-24,18:27:00,Cash,123.85,8.5,Sunday,March,2019,Satisfied
Alex,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37:00,Credit card,123.84,8.5,Tuesday,March,2019,Satisfied
Cairo,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,2019-03-15,10:26:00,Cash,122.31,5.8,Friday,March,2019,Not Satisfied
Cairo,Normal,Female,Fashion accessories,60.96,2,6.096,128.016,2019-01-25,19:39:00,Credit card,121.92,4.9,Friday,January,2019,Not Satisfied
Alex,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37:00,E-Wallet,121.74,8.7,Saturday,March,2019,Satisfied
Giza,Member,Female,Home and lifestyle,12.120000000000001,10,6.06,127.26000000000002,2019-03-05,13:44:00,Credit card,121.2,8.4,Tuesday,March,2019,Satisfied
Giza,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07:00,Credit card,119.98,7.9,Wednesday,January,2019,Satisfied
Cairo,Member,Male,Health and beauty,39.910000000000004,3,5.9865,125.71650000000002,2019-02-21,12:40:00,E-Wallet,119.73,9.3,Thursday,February,2019,Satisfied
Cairo,Member,Male,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,14:55:00,E-Wallet,119.72,6.7,Sunday,January,2019,Not Satisfied
Cairo,Normal,Female,Electronic accessories,14.96,8,5.984,125.664,2019-02-23,12:29:00,Cash,119.68,8.6,Saturday,February,2019,Satisfied
Alex,Normal,Male,Health and beauty,59.77,2,5.977,125.51700000000001,2019-03-11,12:01:00,Credit card,119.54,5.8,Monday,March,2019,Not Satisfied
Giza,Normal,Female,Fashion accessories,23.82,5,5.955,125.05499999999999,2019-01-28,19:24:00,E-Wallet,119.1,5.4,Monday,January,2019,Not Satisfied
Giza,Normal,Male,Home and lifestyle,16.669999999999998,7,5.8345,122.52449999999999,2019-02-07,11:36:00,E-Wallet,116.69,7.4,Thursday,February,2019,Satisfied
Giza,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,12:42:00,E-Wallet,116.64,6.0,Thursday,February,2019,Not Satisfied
Alex,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,20:46:00,E-Wallet,116.06,8.8,Sunday,March,2019,Satisfied
Giza,Member,Female,Food and beverages,38.6,3,5.79,121.59000000000002,2019-03-28,13:57:00,E-Wallet,115.8,7.5,Thursday,March,2019,Satisfied
Cairo,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37:00,E-Wallet,115.78,8.9,Thursday,January,2019,Satisfied
Giza,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,2019-03-29,14:44:00,Cash,115.36,6.4,Friday,March,2019,Not Satisfied
Giza,Member,Female,Sports and travel,19.150000000000002,6,5.745,120.64500000000001,2019-01-29,10:01:00,Credit card,114.9,6.8,Tuesday,January,2019,Not Satisfied
Cairo,Normal,Female,Health and beauty,57.22,2,5.722,120.16199999999999,2019-01-12,17:13:00,E-Wallet,114.44,8.3,Saturday,January,2019,Satisfied
Cairo,Member,Female,Electronic accessories,18.93,6,5.679,119.259,2019-02-10,12:45:00,Credit card,113.58,8.1,Sunday,February,2019,Satisfied
Alex,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:35:00,Cash,113.24,8.2,Thursday,March,2019,Satisfied
Giza,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,16:43:00,Credit card,112.62,5.5,Monday,January,2019,Not Satisfied
Cairo,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,13:45:00,Credit card,112.44,7.7,Sunday,January,2019,Satisfied
Giza,Member,Female,Home and lifestyle,56.11,2,5.611,117.831,2019-02-02,10:11:00,Cash,112.22,6.3,Saturday,February,2019,Not Satisfied
Cairo,Member,Male,Electronic accessories,55.67,2,5.567,116.90700000000001,2019-03-27,15:08:00,E-Wallet,111.34,6.0,Wednesday,March,2019,Not Satisfied
Cairo,Member,Female,Home and lifestyle,12.29,9,5.5305,116.14049999999999,2019-03-26,19:28:00,Credit card,110.61,8.0,Tuesday,March,2019,Satisfied
Cairo,Member,Female,Fashion accessories,21.94,5,5.485,115.185,2019-03-05,12:29:00,E-Wallet,109.7,5.3,Tuesday,March,2019,Not Satisfied
Alex,Member,Female,Food and beverages,10.959999999999999,10,5.48,115.08,2019-02-02,20:48:00,E-Wallet,109.6,6.0,Saturday,February,2019,Not Satisfied
Alex,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,20:26:00,E-Wallet,108.16,6.9,Tuesday,January,2019,Not Satisfied
Cairo,Member,Female,Home and lifestyle,53.44,2,5.344,112.22399999999999,2019-01-20,20:38:00,E-Wallet,106.88,4.1,Sunday,January,2019,Not Satisfied
Cairo,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,15:04:00,Credit card,104.88,6.1,Friday,January,2019,Not Satisfied
Alex,Member,Male,Health and beauty,20.97,5,5.2425,110.0925,2019-01-04,13:21:00,Cash,104.85,7.8,Friday,January,2019,Satisfied
Cairo,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,2019-01-26,20:23:00,E-Wallet,102.2,5.7,Saturday,January,2019,Not Satisfied
Giza,Member,Female,Health and beauty,20.380000000000003,5,5.095,106.995,2019-01-22,18:56:00,Cash,101.9,6.0,Tuesday,January,2019,Not Satisfied
Cairo,Normal,Female,Home and lifestyle,11.28,9,5.076,106.59599999999999,2019-03-17,11:55:00,Credit card,101.52,4.3,Sunday,March,2019,Not Satisfied
Giza,Member,Male,Health and beauty,33.81,3,5.0715,106.50150000000001,2019-01-26,15:11:00,E-Wallet,101.43,7.3,Saturday,January,2019,Satisfied
Cairo,Member,Male,Fashion accessories,49.92,2,4.992,104.83200000000001,2019-03-06,11:55:00,Credit card,99.84,7.0,Wednesday,March,2019,Satisfied
Giza,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23:00,Credit card,99.69,8.0,Wednesday,February,2019,Satisfied
Giza,Normal,Female,Food and beverages,16.48,6,4.944,103.824,2019-02-07,18:23:00,E-Wallet,98.88,9.9,Thursday,February,2019,Satisfied
Giza,Member,Female,Electronic accessories,98.84,1,4.942,103.78200000000001,2019-02-15,11:21:00,Cash,98.84,8.4,Friday,February,2019,Satisfied
Alex,Normal,Male,Food and beverages,32.9,3,4.935,103.63499999999999,2019-02-17,17:27:00,Credit card,98.7,9.1,Sunday,February,2019,Satisfied
Cairo,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,10:58:00,Cash,98.22,7.0,Friday,February,2019,Satisfied
Cairo,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58:00,Credit card,98.2,6.4,Tuesday,January,2019,Not Satisfied
Cairo,Member,Female,Sports and travel,98.13,1,4.9065,103.03649999999999,2019-01-21,17:36:00,Cash,98.13,8.9,Monday,January,2019,Satisfied
Alex,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44:00,E-Wallet,97.94,6.9,Thursday,March,2019,Not Satisfied
Giza,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47:00,E-Wallet,97.52,6.8,Wednesday,March,2019,Not Satisfied
Alex,Member,Female,Electronic accessories,97.16,1,4.858,102.018,2019-03-08,20:38:00,E-Wallet,97.16,7.2,Friday,March,2019,Satisfied
Cairo,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,19:11:00,Credit card,96.96,4.3,Wednesday,March,2019,Not Satisfied
Cairo,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17:00,E-Wallet,96.8,8.6,Saturday,January,2019,Satisfied
Cairo,Normal,Male,Health and beauty,96.11,1,4.8055,100.9155,2019-01-25,16:28:00,E-Wallet,96.11,7.8,Friday,January,2019,Satisfied
Giza,Member,Female,Home and lifestyle,15.950000000000001,6,4.785,100.485,2019-02-09,17:15:00,Credit card,95.7,5.1,Saturday,February,2019,Not Satisfied
Alex,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10:00,Credit card,95.36,4.1,Sunday,February,2019,Not Satisfied
Alex,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00:00,Cash,95.15,6.0,Friday,March,2019,Not Satisfied
Alex,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,2019-03-16,11:22:00,Cash,95.0,5.2,Saturday,March,2019,Not Satisfied
Cairo,Member,Female,Sports and travel,11.85,8,4.74,99.53999999999999,2019-01-09,16:34:00,Cash,94.8,4.1,Wednesday,January,2019,Not Satisfied
Cairo,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,2019-01-30,13:32:00,Credit card,94.6,4.0,Wednesday,January,2019,Not Satisfied
Cairo,Normal,Male,Sports and travel,93.38,1,4.669,98.04899999999999,2019-01-03,13:07:00,Cash,93.38,9.6,Thursday,January,2019,Satisfied
Cairo,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,18:53:00,E-Wallet,93.36,7.4,Monday,February,2019,Satisfied
Alex,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,12:28:00,Credit card,93.22,6.6,Tuesday,February,2019,Not Satisfied
Alex,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52:00,Credit card,93.16,5.9,Tuesday,March,2019,Not Satisfied
Cairo,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50:00,Credit card,92.78,9.8,Friday,March,2019,Satisfied
Alex,Normal,Male,Home and lifestyle,30.680000000000003,3,4.602,96.64200000000001,2019-01-22,11:00:00,E-Wallet,92.04,9.1,Tuesday,January,2019,Satisfied
Giza,Member,Male,Fashion accessories,91.98,1,4.599,96.57900000000001,2019-03-18,15:29:00,Cash,91.98,9.8,Monday,March,2019,Satisfied
Alex,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44:00,Cash,91.61,9.8,Wednesday,March,2019,Satisfied
Alex,Normal,Male,Health and beauty,15.26,6,4.578,96.138,2019-02-15,18:03:00,E-Wallet,91.56,9.8,Friday,February,2019,Satisfied
Cairo,Member,Male,Fashion accessories,91.35,1,4.5675,95.91749999999999,2019-02-16,15:42:00,Cash,91.35,6.8,Saturday,February,2019,Not Satisfied
Alex,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42:00,E-Wallet,91.3,9.2,Thursday,February,2019,Satisfied
Cairo,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,2019-03-28,13:41:00,E-Wallet,91.11,5.1,Thursday,March,2019,Not Satisfied
Giza,Member,Female,Health and beauty,89.75,1,4.4875,94.2375,2019-02-06,20:05:00,Credit card,89.75,6.6,Wednesday,February,2019,Not Satisfied
Alex,Member,Male,Fashion accessories,17.94,5,4.485,94.185,2019-01-23,14:04:00,E-Wallet,89.7,6.8,Wednesday,January,2019,Not Satisfied
Alex,Normal,Male,Fashion accessories,89.69,1,4.4845,94.1745,2019-01-11,11:20:00,E-Wallet,89.69,4.9,Friday,January,2019,Not Satisfied
Alex,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,16:23:00,Credit card,89.28,4.4,Friday,March,2019,Not Satisfied
Cairo,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:16:00,E-Wallet,89.28,4.1,Thursday,March,2019,Not Satisfied
Cairo,Member,Male,Home and lifestyle,17.77,5,4.4425,93.29249999999999,2019-02-15,12:42:00,Credit card,88.85,5.4,Friday,February,2019,Not Satisfied
Alex,Member,Female,Home and lifestyle,44.34,2,4.434,93.114,2019-03-27,11:26:00,Cash,88.68,5.8,Wednesday,March,2019,Not Satisfied
Giza,Member,Female,Home and lifestyle,88.61,1,4.4305,93.0405,2019-01-19,10:21:00,Cash,88.61,7.7,Saturday,January,2019,Satisfied
Cairo,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,16:36:00,Credit card,88.45,9.5,Monday,February,2019,Satisfied
Cairo,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,17:38:00,Credit card,88.31,5.2,Friday,February,2019,Not Satisfied
Cairo,Member,Female,Food and beverages,17.630000000000003,5,4.4075,92.5575,2019-03-08,15:27:00,Cash,88.15,8.5,Friday,March,2019,Satisfied
Alex,Member,Female,Sports and travel,22.01,4,4.402,92.44200000000001,2019-01-29,18:15:00,Credit card,88.04,6.6,Tuesday,January,2019,Not Satisfied
Alex,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,19:42:00,E-Wallet,87.9,6.7,Tuesday,February,2019,Not Satisfied
Cairo,Member,Female,Food and beverages,29.150000000000002,3,4.3725,91.8225,2019-03-27,20:29:00,Credit card,87.45,7.3,Wednesday,March,2019,Satisfied
Giza,Member,Male,Health and beauty,43.7,2,4.37,91.77000000000001,2019-03-26,18:03:00,Cash,87.4,4.9,Tuesday,March,2019,Not Satisfied
Giza,Member,Male,Food and beverages,17.44,5,4.36,91.56,2019-01-15,19:25:00,Cash,87.2,8.1,Tuesday,January,2019,Satisfied
Giza,Normal,Male,Health and beauty,17.41,5,4.3525,91.4025,2019-01-28,15:16:00,Credit card,87.05,4.9,Monday,January,2019,Not Satisfied
Cairo,Member,Female,Home and lifestyle,86.72,1,4.336,91.056,2019-01-17,18:45:00,E-Wallet,86.72,7.9,Thursday,January,2019,Satisfied
Giza,Normal,Male,Food and beverages,43.27,2,4.327,90.867,2019-03-08,16:53:00,E-Wallet,86.54,5.7,Friday,March,2019,Not Satisfied
Alex,Normal,Male,Food and beverages,43.25,2,4.325,90.825,2019-03-20,15:56:00,Cash,86.5,6.2,Wednesday,March,2019,Not Satisfied
Alex,Normal,Female,Sports and travel,12.34,7,4.319,90.699,2019-03-04,11:19:00,Credit card,86.38,6.7,Monday,March,2019,Not Satisfied
Giza,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24:00,E-Wallet,86.27,7.0,Wednesday,February,2019,Satisfied
Cairo,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38:00,E-Wallet,86.0,6.2,Friday,March,2019,Not Satisfied
Giza,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,15:20:00,E-Wallet,84.83,8.8,Monday,January,2019,Satisfied
Alex,Normal,Male,Electronic accessories,10.56,8,4.224,88.70400000000001,2019-01-24,17:43:00,Cash,84.48,7.6,Thursday,January,2019,Satisfied
Giza,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58:00,Cash,84.16,7.6,Sunday,January,2019,Satisfied
Giza,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16:00,E-Wallet,83.08,6.4,Wednesday,January,2019,Not Satisfied
Alex,Member,Male,Electronic accessories,20.77,4,4.154,87.234,2019-01-31,13:47:00,Cash,83.08,4.7,Thursday,January,2019,Not Satisfied
Cairo,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,2019-03-01,15:40:00,E-Wallet,82.5,6.5,Friday,March,2019,Not Satisfied
Cairo,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,13:59:00,Cash,82.14,6.3,Wednesday,February,2019,Not Satisfied
Giza,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37:00,Cash,81.66,7.3,Monday,January,2019,Satisfied
Giza,Member,Female,Health and beauty,81.51,1,4.0755,85.58550000000001,2019-01-22,10:57:00,E-Wallet,81.51,9.2,Tuesday,January,2019,Satisfied
Giza,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51:00,Credit card,81.44,9.5,Saturday,March,2019,Satisfied
Cairo,Normal,Female,Sports and travel,40.62,2,4.062,85.30199999999999,2019-01-17,10:01:00,Credit card,81.24,4.1,Thursday,January,2019,Not Satisfied
Giza,Member,Female,Fashion accessories,27.02,3,4.053,85.113,2019-03-02,13:01:00,Credit card,81.06,7.1,Saturday,March,2019,Satisfied
Giza,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,16:08:00,Credit card,80.93,9.0,Saturday,January,2019,Satisfied
Cairo,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,12:14:00,Credit card,80.72,5.0,Wednesday,February,2019,Not Satisfied
Alex,Normal,Male,Food and beverages,11.53,7,4.0355,84.74549999999999,2019-01-28,17:35:00,Cash,80.71,8.1,Monday,January,2019,Satisfied
Cairo,Member,Female,Home and lifestyle,40.3,2,4.03,84.63,2019-03-11,15:30:00,E-Wallet,80.6,4.4,Monday,March,2019,Not Satisfied
Alex,Normal,Female,Health and beauty,79.74,1,3.987,83.72699999999999,2019-03-06,10:36:00,E-Wallet,79.74,7.3,Wednesday,March,2019,Satisfied
Alex,Member,Female,Electronic accessories,26.48,3,3.972,83.41199999999999,2019-03-21,10:40:00,E-Wallet,79.44,4.7,Thursday,March,2019,Not Satisfied
Alex,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16:00,Credit card,78.94,5.0,Saturday,March,2019,Not Satisfied
Cairo,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36:00,E-Wallet,78.78,6.3,Saturday,March,2019,Not Satisfied
Alex,Normal,Male,Sports and travel,25.84,3,3.876,81.396,2019-03-10,18:55:00,E-Wallet,77.52,6.6,Sunday,March,2019,Not Satisfied
Alex,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,17:59:00,E-Wallet,77.1,6.1,Thursday,January,2019,Not Satisfied
Alex,Member,Male,Electronic accessories,76.82,1,3.841,80.66099999999999,2019-02-13,18:27:00,E-Wallet,76.82,7.2,Wednesday,February,2019,Satisfied
Cairo,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,18:18:00,Credit card,76.54,5.8,Saturday,March,2019,Not Satisfied
Giza,Normal,Female,Electronic accessories,15.280000000000001,5,3.82,80.22,2019-03-08,10:29:00,Cash,76.4,9.6,Friday,March,2019,Satisfied
Giza,Member,Male,Health and beauty,75.88,1,3.794,79.67399999999999,2019-01-03,10:30:00,Credit card,75.88,7.1,Thursday,January,2019,Satisfied
Cairo,Member,Male,Sports and travel,75.82,1,3.791,79.61099999999999,2019-01-31,13:19:00,Cash,75.82,5.8,Thursday,January,2019,Not Satisfied
Alex,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,15:29:00,E-Wallet,75.38,9.5,Wednesday,February,2019,Satisfied
Cairo,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,2019-03-16,16:58:00,Cash,74.97,5.6,Saturday,March,2019,Not Satisfied
Giza,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,2019-03-24,14:49:00,Cash,74.86,6.9,Sunday,March,2019,Not Satisfied
Giza,Member,Female,Electronic accessories,12.450000000000001,6,3.735,78.435,2019-02-09,13:11:00,Cash,74.7,4.1,Saturday,February,2019,Not Satisfied
Giza,Member,Female,Fashion accessories,74.29,1,3.7145,78.00450000000001,2019-01-13,19:30:00,Cash,74.29,5.0,Sunday,January,2019,Not Satisfied
Giza,Member,Female,Sports and travel,24.74,3,3.711,77.931,2019-02-15,17:47:00,Credit card,74.22,10.0,Friday,February,2019,Satisfied
Alex,Normal,Male,Fashion accessories,74.1,1,3.705,77.80499999999999,2019-01-25,11:05:00,Cash,74.1,9.2,Friday,January,2019,Satisfied
Alex,Normal,Male,Home and lifestyle,74.07,1,3.7035,77.7735,2019-02-10,12:50:00,E-Wallet,74.07,9.9,Sunday,February,2019,Satisfied
Cairo,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03,15:53:00,Credit card,73.97,5.4,Sunday,February,2019,Not Satisfied
Cairo,Member,Female,Fashion accessories,73.96,1,3.698,77.65799999999999,2019-01-05,11:32:00,Credit card,73.96,5.0,Saturday,January,2019,Not Satisfied
Giza,Member,Male,Sports and travel,14.7,5,3.675,77.175,2019-03-24,13:48:00,E-Wallet,73.5,8.5,Sunday,March,2019,Satisfied
Alex,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,18:08:00,E-Wallet,73.26,9.7,Sunday,January,2019,Satisfied
Alex,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23:00,Cash,73.1,4.4,Monday,March,2019,Not Satisfied
Giza,Member,Male,Food and beverages,24.310000000000002,3,3.6465,76.57650000000001,2019-01-08,19:09:00,Credit card,72.93,4.3,Tuesday,January,2019,Not Satisfied
Alex,Member,Female,Food and beverages,36.36,2,3.636,76.356,2019-01-21,10:00:00,Cash,72.72,7.1,Monday,January,2019,Satisfied
Cairo,Member,Female,Fashion accessories,18.08,4,3.616,75.93599999999999,2019-01-14,18:03:00,Credit card,72.32,9.5,Monday,January,2019,Satisfied
Cairo,Member,Male,Electronic accessories,72.17,1,3.6085,75.77850000000001,2019-01-04,19:40:00,Cash,72.17,6.1,Friday,January,2019,Not Satisfied
Alex,Member,Male,Electronic accessories,71.95,1,3.5975,75.5475,2019-02-04,12:14:00,Cash,71.95,7.3,Monday,February,2019,Satisfied
Cairo,Normal,Female,Health and beauty,17.97,4,3.594,75.47399999999999,2019-02-23,20:43:00,E-Wallet,71.88,6.4,Saturday,February,2019,Not Satisfied
Cairo,Member,Female,Fashion accessories,17.87,4,3.574,75.054,2019-03-22,14:42:00,E-Wallet,71.48,6.5,Friday,March,2019,Not Satisfied
Cairo,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,20:40:00,Credit card,71.2,9.2,Saturday,January,2019,Satisfied
Alex,Member,Female,Food and beverages,14.23,5,3.5575,74.70750000000001,2019-02-01,10:08:00,Credit card,71.15,4.4,Friday,February,2019,Not Satisfied
Alex,Member,Male,Food and beverages,10.129999999999999,7,3.5455,74.4555,2019-03-10,19:35:00,E-Wallet,70.91,8.3,Sunday,March,2019,Satisfied
Alex,Member,Male,Health and beauty,10.08,7,3.528,74.08800000000001,2019-03-28,20:14:00,Cash,70.56,4.2,Thursday,March,2019,Not Satisfied
Alex,Normal,Male,Home and lifestyle,34.73,2,3.473,72.93299999999999,2019-03-01,18:14:00,E-Wallet,69.46,9.7,Friday,March,2019,Satisfied
Cairo,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,19:48:00,E-Wallet,69.4,8.2,Wednesday,March,2019,Satisfied
Giza,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,20:13:00,Cash,68.98,4.8,Monday,January,2019,Not Satisfied
Alex,Normal,Male,Food and beverages,13.790000000000001,5,3.4475,72.39750000000001,2019-01-11,19:07:00,Credit card,68.95,7.8,Friday,January,2019,Satisfied
Alex,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,17:24:00,Cash,68.58,7.7,Tuesday,January,2019,Satisfied
Giza,Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08,20:15:00,E-Wallet,68.16,7.0,Friday,March,2019,Satisfied
Giza,Member,Female,Sports and travel,68.12,1,3.406,71.52600000000001,2019-01-07,12:28:00,E-Wallet,68.12,6.8,Monday,January,2019,Not Satisfied
Cairo,Normal,Female,Food and beverages,67.77,1,3.3885,71.15849999999999,2019-02-04,20:43:00,Credit card,67.77,6.5,Monday,February,2019,Not Satisfied
Giza,Member,Female,Health and beauty,33.47,2,3.347,70.28699999999999,2019-02-10,15:43:00,E-Wallet,66.94,6.7,Sunday,February,2019,Not Satisfied
Cairo,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41:00,Credit card,66.66,6.4,Saturday,January,2019,Not Satisfied
Cairo,Member,Female,Home and lifestyle,33.2,2,3.32,69.72,2019-03-15,12:20:00,Credit card,66.4,4.4,Friday,March,2019,Not Satisfied
Alex,Member,Male,Electronic accessories,66.35,1,3.3175,69.66749999999999,2019-01-31,10:46:00,Credit card,66.35,9.7,Thursday,January,2019,Satisfied
Cairo,Member,Female,Electronic accessories,13.219999999999999,5,3.305,69.405,2019-03-02,19:26:00,Cash,66.1,4.3,Saturday,March,2019,Not Satisfied
Alex,Normal,Male,Home and lifestyle,65.82,1,3.291,69.11099999999999,2019-02-22,15:33:00,Cash,65.82,4.1,Friday,February,2019,Not Satisfied
Giza,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,2019-03-07,14:53:00,E-Wallet,65.8,5.6,Thursday,March,2019,Not Satisfied
Cairo,Member,Female,Home and lifestyle,21.900000000000002,3,3.285,68.985,2019-01-09,18:43:00,E-Wallet,65.7,4.7,Wednesday,January,2019,Not Satisfied
Giza,Normal,Female,Fashion accessories,64.99,1,3.2495,68.23949999999999,2019-01-26,10:06:00,Credit card,64.99,4.5,Saturday,January,2019,Not Satisfied
